wdtEntity	category	categoryLabel	count	AP	SA	SG	AB	ED	Count		Note		76
http://www.wikidata.org/entity/Q4823841	http://www.wikidata.org/entity/Q8631831	Category:Military units and formations of Australia in World War II	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011990	http://www.wikidata.org/entity/Q6565666	Category:2000 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399477	http://www.wikidata.org/entity/Q6565717	Category:1992 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5856731	http://www.wikidata.org/entity/Q6997535	Category:Fauna of Chile	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20048907	http://www.wikidata.org/entity/Q8384164	Category:CR Vasco da Gama managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011988	http://www.wikidata.org/entity/Q6565701	Category:1988 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q106517056	http://www.wikidata.org/entity/Q7117976	Category:People from Nuremberg	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3804343	http://www.wikidata.org/entity/Q8279354	Category:Austrian people of Italian descent	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399478	http://www.wikidata.org/entity/Q7347831	Category:1996 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q53139423	http://www.wikidata.org/entity/Q8566357	Category:Jewish martyrs	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q99736158	http://www.wikidata.org/entity/Q6547651	Category:Nations at the 1988 Winter Olympics	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011989	http://www.wikidata.org/entity/Q7347891	Category:1984 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309937	http://www.wikidata.org/entity/Q7491569	Category:2007 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011981	http://www.wikidata.org/entity/Q6565629	Category:1920 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3567506	http://www.wikidata.org/entity/Q7651332	Category:German Western (genre) films	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q25438326	http://www.wikidata.org/entity/Q7223989	Category:Flora of Sweden	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q24997556	http://www.wikidata.org/entity/Q8666327	Category:Rivers of Tasmania	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3073865	http://www.wikidata.org/entity/Q8461866	Category:Flora of Réunion	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399466	http://www.wikidata.org/entity/Q6565609	Category:1900 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19951602	http://www.wikidata.org/entity/Q8647516	Category:Murder in France	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20048615	http://www.wikidata.org/entity/Q9007346	Category:Figueirense FC managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399475	http://www.wikidata.org/entity/Q6565505	Category:1972 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914289	http://www.wikidata.org/entity/Q7491783	Category:2000 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011986	http://www.wikidata.org/entity/Q6566225	Category:1976 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q18222379	http://www.wikidata.org/entity/Q8335297	Category:Cagliari Calcio managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4332270	http://www.wikidata.org/entity/Q8580624	Category:Lakes of Lombardy	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16157407	http://www.wikidata.org/entity/Q8493545	Category:Golden Laurel of the Polish Academy of Literature	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10841346	http://www.wikidata.org/entity/Q7053642	Category:Communist Party of Vietnam politicians	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q56255305	http://www.wikidata.org/entity/Q8461776	Category:Flora of Libya	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11918154	http://www.wikidata.org/entity/Q8737124	Category:People from Ibiza	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399471	http://www.wikidata.org/entity/Q6566191	Category:1936 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q119169695	http://www.wikidata.org/entity/Q7024468	Category:Compositions for piano	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q21328503	http://www.wikidata.org/entity/Q9628929	Category:Women nurses	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399476	http://www.wikidata.org/entity/Q6565683	Category:1980 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399472	http://www.wikidata.org/entity/Q6565724	Category:1952 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5834477	http://www.wikidata.org/entity/Q7147436	Category:Peñarol managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399474	http://www.wikidata.org/entity/Q6547260	Category:1964 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011985	http://www.wikidata.org/entity/Q6565638	Category:1968 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3053708	http://www.wikidata.org/entity/Q8617028	Category:RC Strasbourg Alsace managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399473	http://www.wikidata.org/entity/Q6565596	Category:1956 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20048505	http://www.wikidata.org/entity/Q9010141	Category:Avaí FC managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011980	http://www.wikidata.org/entity/Q6565526	Category:1924 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q48735041	http://www.wikidata.org/entity/Q8746020	Category:People from Pokhara	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011987	http://www.wikidata.org/entity/Q7347966	Category:1960 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q13425016	http://www.wikidata.org/entity/Q7582976	Category:Libraries in the United States	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12051650	http://www.wikidata.org/entity/Q8293049	Category:Battles involving Bohemia	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11157164	http://www.wikidata.org/entity/Q8293049	Category:Battles involving Bohemia	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5834481	http://www.wikidata.org/entity/Q8424965	Category:Estudiantes de La Plata managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5404213	http://www.wikidata.org/entity/Q3704446	Category:Ethnic groups in Angola	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12316649	http://www.wikidata.org/entity/Q6420710	Category:Manor houses in Denmark	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399470	http://www.wikidata.org/entity/Q6566201	Category:1932 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399467	http://www.wikidata.org/entity/Q6566178	Category:1904 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399468	http://www.wikidata.org/entity/Q6566167	Category:1928 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q6942251	http://www.wikidata.org/entity/Q6946425	Category:Compositions by Pyotr Ilyich Tchaikovsky	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12011983	http://www.wikidata.org/entity/Q6566159	Category:1912 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16009362	http://www.wikidata.org/entity/Q6995781	Category:Finnish people	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12308425	http://www.wikidata.org/entity/Q9008397	Category:National sports teams of Denmark	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3402522	http://www.wikidata.org/entity/Q7484790	Category:Magazines published in France	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5834483	http://www.wikidata.org/entity/Q7150457	Category:Club Nacional de Football managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5460436	http://www.wikidata.org/entity/Q8461990	Category:Flora of the Chatham Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q18470161	http://www.wikidata.org/entity/Q16816923	Category:Flora of Paraná (state)	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10280302	http://www.wikidata.org/entity/Q6997487	Category:Fauna of the Pantanal	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399482	http://www.wikidata.org/entity/Q6511152	Category:2014 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11820885	http://www.wikidata.org/entity/Q197512	Category:Land counties of Silesian Voivodeship	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399732	http://www.wikidata.org/entity/Q6989441	Category:2010 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11922204	http://www.wikidata.org/entity/Q8461979	Category:Flora of the Balearic Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q7338341	http://www.wikidata.org/entity/Q6987523	Category:Rivers of Paraguay	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5834485	http://www.wikidata.org/entity/Q9006441	Category:Rangers de Talca managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399479	http://www.wikidata.org/entity/Q8185551	Category:2002 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q17000627	http://www.wikidata.org/entity/Q8872664	Category:Tributaries of the Murrumbidgee River	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12020880	http://www.wikidata.org/entity/Q9032193	Category:Music festivals in Poland	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q15912942	http://www.wikidata.org/entity/Q8461748	Category:Flora of Hong Kong	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20523674	http://www.wikidata.org/entity/Q8749293	Category:Skateboarding films	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20435085	http://www.wikidata.org/entity/Q13301557	Category:FC Veszprém footballers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16966125	http://www.wikidata.org/entity/Q3704691	Category:Ethnic groups in Botswana	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5856729	http://www.wikidata.org/entity/Q8444366	Category:Fauna of the Canary Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q112151391	http://www.wikidata.org/entity/Q7010439	Category:Victims of the September 11 attacks	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3398046	http://www.wikidata.org/entity/Q6315971	Category:People from Siberia	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309931	http://www.wikidata.org/entity/Q7492419	Category:1982 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3244441	http://www.wikidata.org/entity/Q7921275	Category:People from Meudon	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q28677977	http://www.wikidata.org/entity/Q10062729	Category:Grêmio Esportivo Brasil managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309911	http://www.wikidata.org/entity/Q7493596	Category:1948 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q7244486	http://www.wikidata.org/entity/Q8792988	Category:Princes of France (Orléans)	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309923	http://www.wikidata.org/entity/Q7493205	Category:1960 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12205344	http://www.wikidata.org/entity/Q8556255	Category:Islands of the Red Sea	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16576421	http://www.wikidata.org/entity/Q8396233	Category:Communes of Réunion	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q28678975	http://www.wikidata.org/entity/Q17502015	Category:Esporte Clube XV de Novembro (Piracicaba) managers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q26161538	http://www.wikidata.org/entity/Q7206853	Category:Flora of the Czech Republic	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q25416958	http://www.wikidata.org/entity/Q7828037	Category:Winners of the professional snooker world championship	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11822096	http://www.wikidata.org/entity/Q9650275	Category:Olympic figure skaters for Poland	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q110417208	http://www.wikidata.org/entity/Q7029421	Category:Nations at the 1936 Winter Olympics	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q2313113	http://www.wikidata.org/entity/Q6580399	Category:Languages of Austria	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5474860	http://www.wikidata.org/entity/Q8470491	Category:Fountains in the United Kingdom	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q15141183	http://www.wikidata.org/entity/Q8584177	Category:Latvian-language surnames	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q6350719	http://www.wikidata.org/entity/Q8570042	Category:Kalarippayattu films	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q11968032	http://www.wikidata.org/entity/Q4043828	Category:Ethnic groups in Eritrea	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q110417475	http://www.wikidata.org/entity/Q7583015	Category:Palaces in Malta	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5460435	http://www.wikidata.org/entity/Q8461974	Category:Flora of the Antipodes Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3152911	http://www.wikidata.org/entity/Q7775539	Category:Irish musical instruments	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914199	http://www.wikidata.org/entity/Q7492488	Category:1980 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q15917092	http://www.wikidata.org/entity/Q7115928	Category:People from Hunan	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5460417	http://www.wikidata.org/entity/Q8461882	Category:Flora of Singapore	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914257	http://www.wikidata.org/entity/Q7492706	Category:1974 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q798946	http://www.wikidata.org/entity/Q8726936	Category:People from Baden	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16705537	http://www.wikidata.org/entity/Q8729117	Category:People from Buchach	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5622805	http://www.wikidata.org/entity/Q8502918	Category:Guyanese women writers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q13472035	http://www.wikidata.org/entity/Q8136856	Category:1936 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4780722	http://www.wikidata.org/entity/Q8828653	Category:Talmud people	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4332271	http://www.wikidata.org/entity/Q8580672	Category:Lakes of Murmansk Oblast	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914247	http://www.wikidata.org/entity/Q7492308	Category:1985 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q13472020	http://www.wikidata.org/entity/Q8135272	Category:1932 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914187	http://www.wikidata.org/entity/Q7492561	Category:1978 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q23044991	http://www.wikidata.org/entity/Q8459078	Category:Finnish horror films	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q28758995	http://www.wikidata.org/entity/Q8981846	Category:Churches in Denmark	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q28666113	http://www.wikidata.org/entity/Q8666007	Category:Rivers of Pskov Oblast	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10273410	http://www.wikidata.org/entity/Q7087743	Category:Ecuadorian people	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q13469950	http://www.wikidata.org/entity/Q8131681	Category:1924 Winter Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5438227	http://www.wikidata.org/entity/Q8444385	Category:Fauna of the Marquesas Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914226	http://www.wikidata.org/entity/Q7492203	Category:1988 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914276	http://www.wikidata.org/entity/Q7493023	Category:1965 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309927	http://www.wikidata.org/entity/Q7492597	Category:1977 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3073893	http://www.wikidata.org/entity/Q16808656	Category:Endemic flora of Réunion	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q2945778	http://www.wikidata.org/entity/Q8832770	Category:Teaching hospitals in France	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q111516643	http://www.wikidata.org/entity/Q6284331	Category:Biota of New Zealand	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1398479	http://www.wikidata.org/entity/Q6241150	Category:Fauna of Timor	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12149858	http://www.wikidata.org/entity/Q6312484	Category:Rivers of Chernivtsi Oblast	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20048465	http://www.wikidata.org/entity/Q8259365	Category:Archaeological sites in Crete	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19399465	http://www.wikidata.org/entity/Q7732104	Category:1896 Summer Olympics events	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914198	http://www.wikidata.org/entity/Q7492521	Category:1979 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914251	http://www.wikidata.org/entity/Q7492672	Category:1975 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q25447978	http://www.wikidata.org/entity/Q6968156	Category:Rivers of Sweden	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10435700	http://www.wikidata.org/entity/Q8316130	Category:British television series	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q17507323	http://www.wikidata.org/entity/Q8474115	Category:French people of Argentine descent	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914244	http://www.wikidata.org/entity/Q8160600	Category:1976 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10280304	http://www.wikidata.org/entity/Q8444267	Category:Fauna of Paraguay	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q7258661	http://www.wikidata.org/entity/Q8807681	Category:Puerto Rican women in the military	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309930	http://www.wikidata.org/entity/Q7492382	Category:1983 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q19708120	http://www.wikidata.org/entity/Q6997070	Category:Fauna of Oceania	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12149846	http://www.wikidata.org/entity/Q8665487	Category:Rivers of Lviv Oblast	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q80680888	http://www.wikidata.org/entity/Q7213920	Category:Islands of Norway	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q118185637	http://www.wikidata.org/entity/Q6994649	Category:Jacobite pretenders	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q4392845	http://www.wikidata.org/entity/Q6573808	Category:Rivers of Voronezh Oblast	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q56339719	http://www.wikidata.org/entity/Q8786751	Category:Portuguese Roman Catholic bishops	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914315	http://www.wikidata.org/entity/Q7493649	Category:1946 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q3145333	http://www.wikidata.org/entity/Q8523215	Category:Hospitals in France	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309932	http://www.wikidata.org/entity/Q6309867	Category:1981 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10345556	http://www.wikidata.org/entity/Q13281090	Category:Parks in Rio de Janeiro (city)	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914270	http://www.wikidata.org/entity/Q7493062	Category:1964 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16157563	http://www.wikidata.org/entity/Q9620435	Category:People from Menorca	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q60753237	http://www.wikidata.org/entity/Q9819120	Category:Victims of the White Terror (Spain)	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q20016726	http://www.wikidata.org/entity/Q8444194	Category:Fauna of Iceland	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16157161	http://www.wikidata.org/entity/Q7928348	Category:Ancient Spartans	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914217	http://www.wikidata.org/entity/Q7492272	Category:1986 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914221	http://www.wikidata.org/entity/Q7492237	Category:1987 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q67220933	http://www.wikidata.org/entity/Q7751407	Category:People from Gennevilliers	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q30914180	http://www.wikidata.org/entity/Q7492987	Category:1966 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16836393	http://www.wikidata.org/entity/Q6998487	Category:Fauna of the Cayman Islands	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q5594412	http://www.wikidata.org/entity/Q8498273	Category:Grand Central Records compilation albums	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1162464	http://www.wikidata.org/entity/Q8528186	Category:Hungarian musical instruments	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309928	http://www.wikidata.org/entity/Q8154491	Category:1967 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q16159122	http://www.wikidata.org/entity/Q7040826	Category:Norwegian Nobel laureates	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q12055868	http://www.wikidata.org/entity/Q7803713	Category:2006 FIFA World Cup stadiums	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q111938348	http://www.wikidata.org/entity/Q6350334	Category:Political television series	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q1162400	http://www.wikidata.org/entity/Q8770294	Category:Political office-holders in Hungary	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q26023149	http://www.wikidata.org/entity/Q32076078	Category:Lists of infoboxes	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q17515595	http://www.wikidata.org/entity/Q7819391	Category:Years in Latvia	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q10280296	http://www.wikidata.org/entity/Q6999415	Category:Fauna of Guyana	3	FALSE	FALSE	FALSE	FALSE	FALSE					
http://www.wikidata.org/entity/Q9309918	http://www.wikidata.org/entity/Q7493319	Category:1956 United Nations Security Council resolutions	3	FALSE	FALSE	FALSE	FALSE	FALSE					
