Item1,Item2,Item3,Item4,BestItem,WorstItem
Sheela na gig,Fallen Astronaut,Venus of Galgenberg,Capitoline Wolf,Venus of Galgenberg,Sheela na gig
Sheela na gig,Fallen Astronaut,Venus of Galgenberg,Capitoline Wolf,Venus of Galgenberg,Sheela na gig
Tuscany: Land of Passion,Guardians of the Galaxy Vol. 3,crystal skull,Alexey Drummerov,crystal skull,Guardians of the Galaxy Vol. 3
Tuscany: Land of Passion,Guardians of the Galaxy Vol. 3,crystal skull,Alexey Drummerov,Tuscany: Land of Passion,crystal skull
Tuscany: Land of Passion,Guardians of the Galaxy Vol. 3,crystal skull,Alexey Drummerov,crystal skull,Alexey Drummerov
Tuscany: Land of Passion,Guardians of the Galaxy Vol. 3,crystal skull,Alexey Drummerov,crystal skull,Guardians of the Galaxy Vol. 3
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,relief sculpture,Capitoline Wolf
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,The Gates of Hell,crystal skull
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,The Gates of Hell,relief sculpture
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,The Gates of Hell,relief sculpture
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,relief sculpture,crystal skull
crystal skull,relief sculpture,Capitoline Wolf,The Gates of Hell,crystal skull,Capitoline Wolf
Elena Percussionist,Bacchus,David Stringer,Operation Paperclip,Bacchus,Operation Paperclip
Elena Percussionist,Bacchus,David Stringer,Operation Paperclip,Bacchus,Operation Paperclip
Elena Percussionist,Bacchus,David Stringer,Operation Paperclip,Bacchus,Elena Percussionist
Elena Percussionist,Bacchus,David Stringer,Operation Paperclip,Bacchus,Operation Paperclip
Elena Percussionist,Bacchus,David Stringer,Operation Paperclip,Bacchus,Elena Percussionist
Pietà,crystal skull,Sheela na gig,Nefertiti Bust,Pietà,crystal skull
Pietà,crystal skull,Sheela na gig,Nefertiti Bust,Nefertiti Bust,Sheela na gig
Pietà,crystal skull,Sheela na gig,Nefertiti Bust,crystal skull,Pietà
Pietà,crystal skull,Sheela na gig,Nefertiti Bust,Nefertiti Bust,crystal skull
Pietà,crystal skull,Sheela na gig,Nefertiti Bust,Nefertiti Bust,Sheela na gig
Lee Hsien Loong,Pietà,Anna Gender,"Smile, It's Life",Pietà,Anna Gender
Lee Hsien Loong,Pietà,Anna Gender,"Smile, It's Life",Pietà,"Smile, It's Life"
Lee Hsien Loong,Pietà,Anna Gender,"Smile, It's Life",Pietà,"Smile, It's Life"
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,Venus of Willendorf,terracotta
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,Venus of Willendorf,terracotta
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,crystal skull,terracotta
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,Venus of Willendorf,crystal skull
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,Venus of Willendorf,The Gates of Hell
Venus of Willendorf,terracotta,The Gates of Hell,crystal skull,Venus of Willendorf,The Gates of Hell
Kyffhäuser Monument,art of sculpture,Victory Arch,Pietà,Victory Arch,Pietà
Kyffhäuser Monument,art of sculpture,Victory Arch,Pietà,Pietà,art of sculpture
Kyffhäuser Monument,art of sculpture,Victory Arch,Pietà,Victory Arch,Pietà
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Fallen Astronaut,Guardians of the Galaxy Vol. 2
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Elena Rappinskaya,Guardians of the Galaxy Vol. 2
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Fallen Astronaut,Guardians of the Galaxy Vol. 2
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Fallen Astronaut,Guardians of the Galaxy Vol. 2
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Fallen Astronaut,Guardians of the Galaxy Vol. 2
Anatoly Architect,Fallen Astronaut,Guardians of the Galaxy Vol. 2,Elena Rappinskaya,Elena Rappinskaya,Fallen Astronaut
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,Venus de Milo,Victory Arch
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,Victory Arch,Zbruch Idol
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,Venus de Milo,The Gates of Hell
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,Venus de Milo,Victory Arch
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,Victory Arch,Zbruch Idol
The Gates of Hell,Zbruch Idol,Victory Arch,Venus de Milo,The Gates of Hell,Zbruch Idol
Victory Arch,death mask,Pietà,Zbruch Idol,Pietà,death mask
Victory Arch,death mask,Pietà,Zbruch Idol,Victory Arch,death mask
Victory Arch,death mask,Pietà,Zbruch Idol,Victory Arch,Pietà
Victory Arch,death mask,Pietà,Zbruch Idol,Zbruch Idol,death mask
Victory Arch,death mask,Pietà,Zbruch Idol,Victory Arch,Zbruch Idol
Moses,Laocoön and His Sons,Lion man of the Hohlenstein Stadel,Nefertiti Bust,Laocoön and His Sons,Moses
Moses,Laocoön and His Sons,Lion man of the Hohlenstein Stadel,Nefertiti Bust,Lion man of the Hohlenstein Stadel,Nefertiti Bust
Moses,Laocoön and His Sons,Lion man of the Hohlenstein Stadel,Nefertiti Bust,Nefertiti Bust,Laocoön and His Sons
Pietà,Hermannsdenkmal,The Gates of Hell,art of sculpture,Pietà,art of sculpture
Pietà,Hermannsdenkmal,The Gates of Hell,art of sculpture,The Gates of Hell,art of sculpture
Pietà,Hermannsdenkmal,The Gates of Hell,art of sculpture,Hermannsdenkmal,Pietà
Pietà,Hermannsdenkmal,The Gates of Hell,art of sculpture,Pietà,The Gates of Hell
Pietà,Hermannsdenkmal,The Gates of Hell,art of sculpture,The Gates of Hell,art of sculpture
Lion man of the Hohlenstein Stadel,Venus de Milo,Laocoön and His Sons,Moses,Venus de Milo,Moses
Lion man of the Hohlenstein Stadel,Venus de Milo,Laocoön and His Sons,Moses,Venus de Milo,Moses
Lion man of the Hohlenstein Stadel,Venus de Milo,Laocoön and His Sons,Moses,Venus de Milo,Lion man of the Hohlenstein Stadel
Fallen Astronaut,death mask,Moses,Lion man of the Hohlenstein Stadel,Lion man of the Hohlenstein Stadel,death mask
Fallen Astronaut,death mask,Moses,Lion man of the Hohlenstein Stadel,Lion man of the Hohlenstein Stadel,Moses
Fallen Astronaut,death mask,Moses,Lion man of the Hohlenstein Stadel,death mask,Fallen Astronaut
Fallen Astronaut,death mask,Moses,Lion man of the Hohlenstein Stadel,Lion man of the Hohlenstein Stadel,death mask
Sheela na gig,Capitoline Wolf,Lion man of the Hohlenstein Stadel,Victory Arch,Sheela na gig,Victory Arch
Sheela na gig,Capitoline Wolf,Lion man of the Hohlenstein Stadel,Victory Arch,Victory Arch,Sheela na gig
Sheela na gig,Capitoline Wolf,Lion man of the Hohlenstein Stadel,Victory Arch,Victory Arch,Capitoline Wolf
Sheela na gig,Capitoline Wolf,Lion man of the Hohlenstein Stadel,Victory Arch,Victory Arch,Sheela na gig
