Item1,Item2,Item3,Item4,BestItem,WorstItem
Neue Deutsche Härte,Dragon Style,Natalia Programmer,Bram Stoker,Bram Stoker,Natalia Programmer
Neue Deutsche Härte,Dragon Style,Natalia Programmer,Bram Stoker,Bram Stoker,Natalia Programmer
Neue Deutsche Härte,Dragon Style,Natalia Programmer,Bram Stoker,Bram Stoker,Natalia Programmer
Neue Deutsche Härte,Dragon Style,Natalia Programmer,Bram Stoker,Bram Stoker,Neue Deutsche Härte
Neue Deutsche Härte,Dragon Style,Natalia Programmer,Bram Stoker,Bram Stoker,Dragon Style
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Stephen King,Ray Bradbury
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Ray Bradbury,Gothic literature
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Stephen King,Gothic literature
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Stephen King,Ray Bradbury
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Stephen King,Anne Rice
Stephen King,Gothic literature,Anne Rice,Ray Bradbury,Stephen King,Anne Rice
R. L. Stine,Wolfgang Hohlbein,The Call of Cthulhu,New Watch,R. L. Stine,New Watch
Four Past Midnight,Anne Rice,Bram Stoker,Wolfgang Hohlbein,Anne Rice,Four Past Midnight
R. L. Stine,Wolfgang Hohlbein,The Call of Cthulhu,New Watch,The Call of Cthulhu,Wolfgang Hohlbein
Four Past Midnight,Anne Rice,Bram Stoker,Wolfgang Hohlbein,Bram Stoker,Four Past Midnight
R. L. Stine,Wolfgang Hohlbein,The Call of Cthulhu,New Watch,R. L. Stine,Wolfgang Hohlbein
Four Past Midnight,Anne Rice,Bram Stoker,Wolfgang Hohlbein,Bram Stoker,Four Past Midnight
R. L. Stine,Wolfgang Hohlbein,The Call of Cthulhu,New Watch,R. L. Stine,The Call of Cthulhu
Four Past Midnight,Anne Rice,Bram Stoker,Wolfgang Hohlbein,Four Past Midnight,Anne Rice
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Wolfgang Hohlbein,Tabitha King
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Tabitha King,Roald Dahl
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Tabitha King,Chuck Palahniuk
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Chuck Palahniuk,Wolfgang Hohlbein
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Tabitha King,Chuck Palahniuk
Tabitha King,Roald Dahl,Chuck Palahniuk,Wolfgang Hohlbein,Chuck Palahniuk,Roald Dahl
